iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 18, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","50,086,226.34","0.18","50,086,226.34","9,227,456.00","S24210411","MXP370711014","2421041","5.43","Mexico","Bolsa Mexicana De Valores","USD","19.97","MXN","-"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","48,162,981.08","0.17","48,162,981.08","32,874.00","S63444566","KR7051900009","6344456","1,465.08","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","47,893,933.05","0.17","47,893,933.05","3,955,827.00","S62948963","INE860A01027","6294896","12.11","India","National Stock Exchange Of India","USD","73.56","INR","-"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","47,817,076.97","0.17","47,817,076.97","11,443,888.00","S26436741","MXP370841019","2643674","4.18","Mexico","Bolsa Mexicana De Valores","USD","19.97","MXN","-"
"036570","NCSOFT CORP","Communication","Equity","46,184,156.06","0.17","46,184,156.06","58,846.00","S62641899","KR7036570000","6264189","784.83","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","46,156,971.17","0.17","46,156,971.17","11,395,333.00","S61937660","KYG2108Y1052","6193766","4.05","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2331","LI NING LTD","Consumer Discretionary","Equity","46,009,732.85","0.17","46,009,732.85","7,703,500.00","-","KYG5496K1242","B01JCK9","5.97","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","46,005,833.67","0.17","46,005,833.67","1,516,882.00","S63975023","KR7055550008","6397502","30.33","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","44,556,584.67","0.16","44,556,584.67","5,198,000.00","S69724599","HK0291001490","6972459","8.57","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"1303","NAN YA PLASTICS CORP","Materials","Equity","43,640,504.84","0.16","43,640,504.84","18,185,160.00","S66215807","TW0001303006","6621580","2.40","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"WEGE3","WEG SA","Industrials","Equity","43,322,896.18","0.16","43,322,896.18","3,027,906.00","S29454220","BRWEGEACNOR0","2945422","14.31","Brazil","XBSP","USD","5.09","BRL","-"
