iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","52,037,560.80","0.19","52,037,560.80","232,438.00","S64495443","KR7012330007","6449544","223.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","51,988,671.64","0.19","51,988,671.64","2,011,990.00","S61356614","INE237A01028","6135661","25.84","India","National Stock Exchange Of India","USD","73.66","INR","-"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","51,700,211.92","0.19","51,700,211.92","6,804,600.00","S22420590","MXP320321310","2242059","7.60","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"1211","BYD LTD H","Consumer Discretionary","Equity","51,155,829.50","0.19","51,155,829.50","2,264,500.00","S65366510","CNE100000296","6536651","22.59","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"ABEV3","AMBEV SA","Consumer Staples","Equity","51,074,367.07","0.19","51,074,367.07","16,463,915.00","-","BRABEVACNOR1","BG7ZWY7","3.10","Brazil","XBSP","USD","5.06","BRL","-"
"PBBANK","PUBLIC BANK","Financials","Equity","51,016,962.82","0.19","51,016,962.82","10,256,430.00","-","MYL1295OO004","B012W42","4.97","Malaysia","Bursa Malaysia","USD","4.06","MYR","-"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","49,731,976.22","0.18","49,731,976.22","17,860,500.00","-","MX01WA000038","BW1YVH8","2.78","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","49,189,180.85","0.18","49,189,180.85","10,631,800.00","-","BRMGLUACNOR2","B4975P9","4.63","Brazil","XBSP","USD","5.06","BRL","-"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","49,151,745.18","0.18","49,151,745.18","1,433,248.00","-","INE021A01026","BCRWL65","34.29","India","National Stock Exchange Of India","USD","73.66","INR","-"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","48,695,096.18","0.18","48,695,096.18","2,543,400.00","-","KYG8586D1097","B1YBT08","19.15","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","47,766,476.81","0.17","47,766,476.81","1,516,882.00","S63975023","KR7055550008","6397502","31.49","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"241","ALIBABA HEALTH INFORMATION TECH LT","Health Care","Equity","47,607,591.18","0.17","47,607,591.18","14,528,000.00","-","BMG0171K1018","BRXVS60","3.28","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"036570","NCSOFT CORP","Communication","Equity","47,503,137.96","0.17","47,503,137.96","58,846.00","S62641899","KR7036570000","6264189","807.24","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","47,412,559.41","0.17","47,412,559.41","11,395,333.00","S61937660","KYG2108Y1052","6193766","4.16","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","46,548,618.49","0.17","46,548,618.49","3,955,827.00","S62948963","INE860A01027","6294896","11.77","India","National Stock Exchange Of India","USD","73.66","INR","-"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","46,274,163.56","0.17","46,274,163.56","32,874.00","S63444566","KR7051900009","6344456","1,407.62","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","44,886,773.22","0.16","44,886,773.22","11,443,888.00","S26436741","MXP370841019","2643674","3.92","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"2331","LI NING LTD","Consumer Discretionary","Equity","44,673,959.18","0.16","44,673,959.18","7,703,500.00","-","KYG5496K1242","B01JCK9","5.80","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"207940","SAMSUNG BIOLOGICS LTD","Health Care","Equity","44,414,927.60","0.16","44,414,927.60","58,984.00","-","KR7207940008","BYNJCV6","753.00","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"1303","NAN YA PLASTICS CORP","Materials","Equity","43,698,523.76","0.16","43,698,523.76","18,185,160.00","S66215807","TW0001303006","6621580","2.40","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","43,368,919.79","0.16","43,368,919.79","13,611,280.00","S63485445","TW0001301000","6348544","3.19","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","43,221,104.10","0.16","43,221,104.10","5,198,000.00","S69724599","HK0291001490","6972459","8.31","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"WEGE3","WEG SA","Industrials","Equity","42,505,748.86","0.15","42,505,748.86","3,027,906.00","S29454220","BRWEGEACNOR0","2945422","14.04","Brazil","XBSP","USD","5.06","BRL","-"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","41,999,113.95","0.15","41,999,113.95","347,000.00","S64516685","TW0003008009","6451668","121.03","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","41,606,854.50","0.15","41,606,854.50","60,825,772.00","S65276669","TW0002891009","6527666","0.68","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
"981","SEMICONDUCTOR MANUFACTURING INTERN","Information Technology","Equity","41,561,404.54","0.15","41,561,404.54","14,478,499.00","-","KYG8020E1199","BDFBM13","2.87","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","41,157,824.68","0.15","41,157,824.68","20,015,700.00","-","TH0737010R15","B08YDH1","2.06","Thailand","Stock Exchange Of Thailand","USD","30.03","THB","-"
"ZTO","ZTO EXPRESS CAYMAN ADR REPRESENTIN","Industrials","Equity","40,657,723.80","0.15","40,657,723.80","1,445,865.00","98980A105","US98980A1051","BYYDFN0","28.12","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","40,404,591.76","0.15","40,404,591.76","1,593,241.00","92763W103","US92763W1036","B3N0H17","25.36","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAP","CREDICORP LTD","Financials","Equity","40,371,971.04","0.15","40,371,971.04","248,107.00","G2519Y108","BMG2519Y1084","2232878","162.72","Peru","New York Stock Exchange Inc.","USD","1.00","USD","-"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","39,178,985.14","0.14","39,178,985.14","38,383,162.00","S64440662","TW0002886009","6444066","1.02","Taiwan","Taiwan Stock Exchange","USD","28.22","TWD","-"
